key,start,end,xlsx_col3,xlsx_col9,xlsx_col11,xlsx_a,xlsx_b,xlsx_col16,xlsx_col10,xlsx_col12,xlsx_string,record,start_dom_top_1,start_dom_top_2,start_dom_top_3,start_dom_top_4,start_dom_top_5,end_dom_top_1,end_dom_top_2,end_dom_top_3,end_dom_top_4,end_dom_top_5,start_non_top_1,start_non_top_2,start_non_top_3,start_non_top_4,start_non_top_5,end_non_top_1,end_non_top_2,end_non_top_3,end_non_top_4,end_non_top_5
sign_254214,38,51,DORM,D,D,4326.0,4339.0,26.0,,,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,V,1,tight-C_2,D,R,tight-C_2,1,R,V,W,bent-B-L,5,crvd-B,bent-B,crvd-5,F,flat-O,tight-C_2,crvd-B,crvd-5
sign_254214,57,67,SAME,Y,Y,4345.0,4355.0,26.0,,,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,Y,I,crvd-B,bent-B-L,F,bent-B-L,10,Y,B-L,crvd-B,F,tight-C_2,Y,crvd-5,crvd-sprd-B,F,Y,5,1,crvd-5
sign_254214,73,83,part:indef,crvd-L,crvd-L,4361.0,4371.0,26.0,,,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,crvd-5,L,B-L,crvd-sprd-B,Y,crvd-5,L,bent-B-L,10,crvd-sprd-B,F,crvd-5,Y,5,crvd-sprd-B,crvd-5,F,5,crvd-sprd-B,Y
sign_254214,91,95,THAT,Y,Y,4379.0,4383.0,26.0,,,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,I,Y,F,cocked-F,tight-C_2,X,10,A,1,L,5,F,crvd-5,5-C,C,bent-B-L,crvd-B,bent-B,flat-O,crvd-5
sign_254214,101,108,TIME,X,1,4389.0,4396.0,26.0,psv,psv,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,bent-1,1,X,tight-C_2,D,1,S,bent-1,X,tight-C_2,bent-B-L,5,crvd-5,1,C,5,bent-B-L,F,crvd-5,Y
sign_254214,115,125,MOTHER+FATHER,5,5,4403.0,4413.0,26.0,,,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,5,L,crvd-5,B-L,3,5,crvd-5,F,B-L,25,5,bent-B-L,F,Y,crvd-5,5,F,bent-B-L,crvd-5,5-C-L
sign_254214,131,140,FINALLY,1,1,4419.0,4428.0,26.0,1,1,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,1,D,tight-C_2,L,bent-1,1,X,tight-C_2,L,D,5,F,5-C-L,crvd-5,L-X,5,F,crvd-5,5-C-L,bent-B-L
sign_254214,147,151,LIVE,L,L,4435.0,4439.0,26.0,L,L,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,L,alt-G_bent-L,L-X,tight-C_2,1,L,alt-G_bent-L,L-X,full-M,crvd-L,5,F,bent-B-L,5-C-L,L-X,5,F,5-C-L,L-X,bent-B-L
sign_254214,157,167,PASS,10,10,4445.0,4455.0,26.0,10,10,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,10,A,L,1,L-X,L-X,L,10,A,alt-G_bent-L,5,F,bent-B-L,5-C-L,L-X,5,F,bent-B-L,5-C-L,Y
sign_254214,174,178,SEVEN,7,7,4462.0,4466.0,26.0,,,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,tight-C_2,W,V,5,1,5,W,tight-C_2,F,4,5,bent-B-L,F,crvd-5,C,bent-B-L,5,F,C,crvd-5
sign_254214,182,194,YEAR,S,S,4470.0,4482.0,26.0,S,S,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,S,10,A,tight-C_2,1,S,tight-C_2,1,A,T,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,crvd-5
sign_254214,215,220,BUT,1,1,4503.0,4508.0,26.0,1,1,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,1,L,tight-C_2,L-X,T,S,A,X,I,1,bent-B-L,5,F,crvd-5,25,5,F,bent-B-L,crvd-5,5-C-L
sign_254214,235,245,LEAVE,crvd-5,crvd-5,4523.0,4533.0,26.0,flat-O,flat-O,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,5,crvd-5,F,crvd-sprd-B,open-8,Y,flat-O,bent-B-L,O,I,5,bent-B-L,F,5-C-L,crvd-5,5,F,crvd-5,bent-B-L,L-X
sign_254214,253,262,BEFORE,B-L,B-xd,4541.0,4550.0,26.0,B,B,2013-06-25_CB_0106-cam1-for-ss3.mp4,127,10,A,B-L,I,C,V,crvd-5,tight-C_2,5-C,1,5,F,crvd-5,L-X,Y,5,bent-B-L,F,crvd-5,Y
sign_359058,8,17,POINT,1,1,5331.0,5340.0,17.0,1,1,5-Deaf-Grunts.mov,128,1,bent-1,X,tight-C_2,L,bent-1,1,tight-C_2,alt-G_bent-L,V,5,F,bent-B-L,crvd-5,5-C-L,bent-B-L,5,F,crvd-5,Y
sign_359058,31,38,WHERE,1,1,5354.0,5361.0,17.0,,,5-Deaf-Grunts.mov,128,1,tight-C_2,X,D,L,1,tight-C_2,D,X,bent-1,bent-B-L,5,F,crvd-5,C,bent-B-L,5,F,crvd-5,C
sign_359058,50,64,INTERNATIONAL,I,I,5373.0,5387.0,17.0,I,I,5-Deaf-Grunts.mov,128,10,Y,1,A,I,S,Y,flat-O,bent-B-L,bent-B,5,bent-B-L,F,crvd-5,Y,5,F,bent-B-L,crvd-5,Y
sign_359058,70,80,PING-PONG/TENNIS,X-over-thumb,X-over-thumb,5393.0,5403.0,17.0,,,5-Deaf-Grunts.mov,128,A,S,1,X,alt-G_bent-L,X,1,tight-C_2,V,crvd-V,bent-B-L,5,F,C,crvd-B,bent-B-L,5,F,C,crvd-B
sign_359058,87,110,fs-FEDERATION,F,N,5410.0,5433.0,17.0,,,5-Deaf-Grunts.mov,128,F,25,5,B,open-F,S,T,1,10,N,bent-B-L,5,F,C,crvd-B,bent-B-L,5,F,C,crvd-B
sign_359058,118,128,RECENT-PAST,X,X,5441.0,5451.0,17.0,,,5-Deaf-Grunts.mov,128,1,X,tight-C_2,L,D,1,V,X,crvd-V,tight-C_2,bent-B-L,5,F,C,crvd-B,bent-B-L,5,F,C,crvd-B
sign_359058,137,181,THINK-OVER,1,1,5460.0,5504.0,17.0,1,1,5-Deaf-Grunts.mov,128,1,R,tight-C_2,crvd-V,V,1,X,tight-C_2,D,bent-1,5,F,5-C-L,crvd-5,bent-B-L,5,F,5-C-L,L-X,crvd-5
sign_359058,192,199,SET-UP,10,10,5515.0,5522.0,17.0,psv,psv,5-Deaf-Grunts.mov,128,1,10,tight-C_2,L,F,S,A,10,B-L,1,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,25
sign_359058,221,227,RECORD,flat-O,flat-O,5544.0,5550.0,17.0,B-L,B-L,5-Deaf-Grunts.mov,128,flat-O,F,O,bent-B-L,M,B-L,F,B,flat-O,bent-B-L,5,bent-B-L,F,5-C-L,crvd-5,5,bent-B-L,F,5-C-L,crvd-B
sign_359058,236,256,fs-CODE,5-C,E,5559.0,5579.0,17.0,,,5-Deaf-Grunts.mov,128,C,5,crvd-5,5-C,F,E,O,S,1,M,bent-B-L,5,F,C,B-L,bent-B-L,5,F,C,B-L
sign_359058,273,291,fs-CONDUCT,5-C,T,5596.0,5614.0,17.0,,,5-Deaf-Grunts.mov,128,C,crvd-5,5,F,4,1,S,T,A,bent-1,bent-B-L,5,F,C,B-L,bent-B-L,5,F,C,B-L
sign_359058,298,309,BELONG,open-F,F,5621.0,5632.0,17.0,open-F,F,5-Deaf-Grunts.mov,128,F,Y,open-F,tight-C_2,bent-B-L,B-L,F,bent-B,bent-B-L,B,5,bent-B-L,F,crvd-5,C,bent-B-L,5,F,crvd-5,crvd-B
sign_359058,315,317,NOT,10,10,5638.0,5640.0,17.0,,,5-Deaf-Grunts.mov,128,10,1,Y,tight-C_2,L,1,tight-C_2,L,F,5,5,F,bent-B-L,crvd-5,5-C-L,5,F,bent-B-L,5-C-L,crvd-5
sign_359058,323,329,PERMIT,K,K,5646.0,5652.0,17.0,K,K,5-Deaf-Grunts.mov,128,X,1,bent-1,B-L,tight-C_2,tight-C_2,D,1,V,R,5,bent-B-L,crvd-5,L-X,C,5,F,crvd-5,bent-B-L,5-C-L
sign_359058,335,346,fs-GRUNT,full-M,T,5658.0,5669.0,17.0,,,5-Deaf-Grunts.mov,128,T,1,L,tight-C_2,full-M,N,T,1,10,bent-1,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_359058,352,355,IN,flat-O,flat-O,5675.0,5678.0,17.0,C,C,5-Deaf-Grunts.mov,128,flat-O,bent-B,bent-B-L,1,S,1,flat-O,bent-1,S,L,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,crvd-5,C
sign_359058,361,375,PING-PONG/TENNIS,cocked-S,cocked-S,5684.0,5698.0,17.0,,,5-Deaf-Grunts.mov,128,S,tight-C_2,1,V,X,A,10,S,1,X,bent-B-L,5,C,F,bent-B,bent-B-L,5,C,F,bent-B
sign_184415,10,13,BLACK,1,1,1151.0,1154.0,7.0,,,2012-01-27_0053-cam1-for-ss3.mp4,129,tight-C_2,5,B-L,1,V,1,X,L,tight-C_2,flat-O,bent-B-L,5,F,crvd-5,C,5,bent-B-L,F,L-X,crvd-5
sign_184415,17,22,BICYCLE,S,S,1158.0,1163.0,7.0,S,S,2012-01-27_0053-cam1-for-ss3.mp4,129,1,tight-C_2,L,bent-1,X,S,1,A,tight-C_2,baby-O,5,F,L-X,bent-B-L,5-C-L,5,bent-B-L,F,L-X,crvd-5
sign_184415,32,37,BETTER,B-L,10,1173.0,1178.0,7.0,,,2012-01-27_0053-cam1-for-ss3.mp4,129,B-L,bent-B-L,bent-B,5,U-L,10,A,bent-B-L,Y,L,bent-B-L,5,F,C,crvd-5,bent-B-L,5,F,C,crvd-5
sign_184415,43,47,BUT,1,1,1184.0,1188.0,7.0,1,1,2012-01-27_0053-cam1-for-ss3.mp4,129,1,tight-C_2,bent-1,D,L,1,tight-C_2,D,bent-1,V,5,F,bent-B-L,5-C-L,25,5,F,5-C-L,crvd-5,bent-B-L
sign_184415,50,55,RED,1,X,1191.0,1196.0,7.0,,,2012-01-27_0053-cam1-for-ss3.mp4,129,1,bent-1,L,tight-C_2,L-X,bent-B-L,alt-G_bent-L,1,bent-1,10,5,F,bent-B-L,crvd-5,5-C-L,5,F,bent-B-L,crvd-5,L-X
sign_184415,58,62,BICYCLE,S,S,1199.0,1203.0,7.0,S,S,2012-01-27_0053-cam1-for-ss3.mp4,129,S,bent-1,1,tight-C_2,alt-G_bent-L,bent-1,1,tight-C_2,S,X,5,F,bent-B-L,crvd-5,L-X,5,F,crvd-5,L-X,Y
sign_184415,70,83,CHEAP+(1h)MOST,B,10,1211.0,1224.0,7.0,B-L,,2012-01-27_0053-cam1-for-ss3.mp4,129,5,B-L,B,B-xd,F,10,alt-G_bent-L,A,L,bent-U-L,5,F,L-X,crvd-5,1,5,F,5-C-L,L-X,crvd-5
sign_184415,85,92,part:indef,crvd-5,crvd-5,1226.0,1233.0,7.0,crvd-5,crvd-5,2012-01-27_0053-cam1-for-ss3.mp4,129,10,L,tight-C_2,A,Y,5-C-L,L-X,crvd-5,L,5,5,F,5-C-L,crvd-5,L-X,5,bent-B-L,F,5-C-L,crvd-5
sign_265587,24,29,TEND,25,25,13307.0,13312.0,68.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,130,25,5,B-L,open-8,Y,5,25,B-L,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_265587,34,46,COMMUTE,10,10,13317.0,13329.0,68.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,130,alt-G_bent-L,L,10,bent-B-L,L-X,10,L,bent-B-L,alt-G_bent-L,Y,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,L-X
sign_265587,51,60,WORK,S,S,13334.0,13343.0,68.0,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4,130,1,D,S,X,10,S,A,Y,bent-B-L,10,5,bent-B-L,F,L-X,crvd-5,5,bent-B-L,L-X,F,Y
sign_265587,65,100,BICYCLE,S,S,13348.0,13383.0,68.0,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4,130,S,1,X,A,tight-C_2,1,S,bent-1,X,D,5,bent-B-L,L-X,F,crvd-5,5,bent-B-L,crvd-5,L-X,5-C-L
sign_338137,21,26,VOMIT/HATE,5,5,13539.0,13544.0,53.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,131,5,F,crvd-5,8,tight-C_2,crvd-5,5,B-L,10,L,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,5-C-L,crvd-5
sign_338137,38,56,COMMUTE,10,10,13556.0,13574.0,53.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,131,alt-G_bent-L,L,10,bent-B-L,L-X,10,alt-G_bent-L,L,bent-B-L,A,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,L-X
sign_338137,62,70,WORK,S,S,13580.0,13588.0,53.0,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4,131,1,S,D,10,A,S,A,flat-O,bent-B-L,Y,5,bent-B-L,F,Y,L-X,5,bent-B-L,F,L-X,crvd-5
sign_338137,75,99,BICYCLE,S,S,13593.0,13617.0,53.0,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4,131,1,S,X,bent-1,V,1,S,bent-1,X,D,5,bent-B-L,L-X,F,crvd-5,5,bent-B-L,F,L-X,crvd-5
sign_338061,3,9,ns-fs-BOB,B,B-L,11919.0,11925.0,46.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,B,B-L,5,B-xd,U-L,B-L,B,5,F,crvd-B,5,bent-B-L,F,crvd-5,L-X,5,bent-B-L,F,crvd-5,L-X
sign_338061,24,27,HAVE,bent-B,bent-B,11940.0,11943.0,46.0,bent-B,bent-B,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,bent-B-L,10,L,alt-G_bent-L,bent-B,bent-B-L,10,L,tight-C_2,alt-G_bent-L,5,F,5-C-L,L-X,crvd-5,5,F,L-X,5-C-L,crvd-5
sign_338061,34,40,BIG,alt-G_bent-L,alt-G_bent-L,11950.0,11956.0,46.0,alt-G_bent-L,alt-G_bent-L,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,L,L-X,alt-G_bent-L,bent-B-L,1,L,alt-G_bent-L,tight-C_2,bent-1,L-X,5,F,L-X,5-C-L,crvd-5,5,F,crvd-5,L-X,5-C-L
sign_338061,44,54,DOG,D,full-M,11960.0,11970.0,46.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,1,D,L,tight-C_2,X,L,alt-G_bent-L,L-X,bent-B-L,full-M,5,F,L-X,crvd-5,5-C-L,5,bent-B-L,F,5-C-L,crvd-5
sign_338061,81,85,ONLY,1,1,11997.0,12001.0,46.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,1,tight-C_2,L,D,X,S,1,X,flat-O,A,5,bent-B-L,F,crvd-5,L-X,5,F,bent-B-L,5-C-L,crvd-5
sign_338061,89,91,HAVE,bent-B,bent-B,12005.0,12007.0,46.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,bent-B-L,L,10,alt-G_bent-L,L-X,bent-B-L,alt-G_bent-L,L,10,bent-B,5,F,5-C-L,bent-B-L,crvd-5,5,F,5-C-L,L-X,bent-B-L
sign_338061,99,108,SMALL,bent-B,bent-B,12015.0,12024.0,46.0,bent-B,bent-B,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,5,B-L,crvd-B,tight-C_2,1,B-L,crvd-B,5,1,crvd-5,5,F,L-X,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,L-X
sign_338061,114,121,DOG,D,full-M,12030.0,12037.0,46.0,,,2013-06-27_CB_0115-cam1-for-ss3.mp4,132,1,D,X,tight-C_2,L,L,bent-B-L,10,crvd-5,tight-C_2,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,L-X
sign_175231,13,21,BOX/ROOM,bent-B-L,B-L,4526.0,4534.0,26.0,bent-B-L,B-L,2012-02-09_0058-cam1-for-ss3.mp4,133,bent-B-L,bent-B,B-L,M,crvd-B,B-L,5,L,5-C-L,crvd-5,bent-B-L,5,F,crvd-5,5-C-L,5,F,bent-B-L,5-C-L,crvd-5
sign_175231,27,38,BIG,L,L-X,4540.0,4551.0,26.0,L,L-X,2012-02-09_0058-cam1-for-ss3.mp4,133,L,5,3,tight-C_2,alt-P,L-X,bent-1,1,A,alt-G_bent-L,5,bent-B-L,F,5-C-L,crvd-5,F,5,bent-B-L,crvd-5,5-C-L
sign_175231,41,57,BIG,L-X,L-X,4554.0,4570.0,26.0,L-X,L-X,2012-02-09_0058-cam1-for-ss3.mp4,133,L,1,bent-1,alt-G_bent-L,L-X,L,alt-G_bent-L,bent-1,B-L,1,5,F,bent-B-L,crvd-5,5-C-L,5,F,bent-B-L,crvd-5,5-C-L
sign_265638,14,18,QMwg,X,X,14985.0,14989.0,76.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,134,1,X,D,tight-C_2,L,1,X,D,tight-C_2,L,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,crvd-5,F,L-X
sign_265638,35,39,SISTER,L,L,15006.0,15010.0,76.0,L,L,2013-06-27_CB_0114-cam1-for-ss3.mp4,134,10,1,L,alt-G_bent-L,crvd-L,L,1,tight-C_2,A,10,5,F,bent-B-L,5-C-L,L-X,5,F,L-X,5-C-L,bent-B-L
sign_265638,49,55,WANT,crvd-5,5-C,15020.0,15026.0,76.0,crvd-5,5-C,2013-06-27_CB_0114-cam1-for-ss3.mp4,134,5,crvd-5,25,5-C,3,crvd-5,5,5-C,5-C-L,U-L,5,F,Y,5-C-L,L-X,5,F,5-C-L,L-X,crvd-5
sign_265638,61,71,HEADBAND,crvd-L,crvd-L,15032.0,15042.0,76.0,crvd-L,crvd-L,2013-06-27_CB_0114-cam1-for-ss3.mp4,134,10,1,L,L-X,crvd-L,X,L,1,crvd-V,T,5,L-X,F,5-C-L,crvd-5,5,L-X,25,crvd-5,5-C-L
sign_265638,80,80,POSS,B-L,B-L,15051.0,15051.0,76.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,134,B-L,5,C,bent-B,crvd-5,B-L,5,C,bent-B,crvd-5,5,F,5-C-L,crvd-5,bent-B-L,5,F,5-C-L,crvd-5,bent-B-L
sign_265638,84,98,BIRTHDAY_3,B-L,B-L,15055.0,15069.0,76.0,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4,134,B-L,X,1,V,bent-B,10,B-L,Y,crvd-B,5,5,F,bent-B-L,5-C-L,L-X,5,F,bent-B-L,5-C-L,Y
sign_354646,12,12,POSS-1p,crvd-5,crvd-5,4340.0,4340.0,21.0,,,2012-01-27_0055-cam1-for-ss3.mp4,135,B-L,tight-C_2,B,5,crvd-sprd-B,B-L,tight-C_2,B,5,crvd-sprd-B,5,bent-B-L,F,crvd-5,C,5,bent-B-L,F,crvd-5,C
sign_354646,19,26,SON,B,B,4347.0,4354.0,21.0,S,S,2012-01-27_0055-cam1-for-ss3.mp4,135,5,B-L,B,crvd-5,25,B-L,bent-B-L,tight-C_2,crvd-5,crvd-sprd-B,bent-B-L,5,F,crvd-5,C,bent-B-L,5,Y,F,1
sign_354646,34,42,TELL,1,1,4362.0,4370.0,21.0,,,2012-01-27_0055-cam1-for-ss3.mp4,135,1,tight-C_2,bent-1,X,L,bent-1,1,tight-C_2,alt-P,flat-O,bent-B-L,5,F,crvd-5,C,bent-B-L,5,F,C,crvd-5
sign_354646,48,51,FAVORITE/PREFER,25,25,4376.0,4379.0,21.0,,,2012-01-27_0055-cam1-for-ss3.mp4,135,5,25,crvd-5,L,U-L,5,25,crvd-5,F,B-L,bent-B-L,5,F,crvd-5,C,bent-B-L,5,F,crvd-5,C
sign_354646,56,60,BLACK,1,1,4384.0,4388.0,21.0,,,2012-01-27_0055-cam1-for-ss3.mp4,135,X,1,crvd-5,5-C,Y,1,X,flat-O,bent-B-L,10,bent-B-L,5,F,crvd-5,C,5,F,bent-B-L,crvd-5,L-X
sign_354646,68,82,PANTS_2,B,B,4396.0,4410.0,21.0,B,B,2012-01-27_0055-cam1-for-ss3.mp4,135,S,flat-O,1,tight-C_2,O,tight-C_2,bent-1,B,1,3,5,F,crvd-5,5-C-L,L-X,bent-B-L,5,F,C,crvd-5
sign_354646,88,90,part:indef,L-X,L-X,4416.0,4418.0,21.0,L-X,L-X,2012-01-27_0055-cam1-for-ss3.mp4,135,5-C-L,L-X,L,crvd-L,10,5-C-L,L-X,crvd-5,5-C,crvd-sprd-B,bent-B-L,5,F,crvd-5,C,bent-B-L,5,F,crvd-5,5-C-L
sign_265162,23,28,FINISH,5,5,2447.0,2452.0,13.0,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,5,crvd-5,25,5-C,3,5,B-L,F,25,crvd-5,5,F,5-C-L,crvd-5,L-X,5,F,crvd-5,L-X,5-C-L
sign_265162,36,44,BUY,flat-O,flat-O,2460.0,2468.0,13.0,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,1,flat-O,bent-1,S,V,flat-O,1,D,O,bent-B-L,5,F,5-C-L,bent-B-L,L-X,5,F,bent-B-L,5-C-L,L-X
sign_265162,52,59,BOOK,B-L,B-L,2476.0,2483.0,13.0,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,B-L,V,5,crvd-B,tight-C_2,B-L,crvd-B,crvd-5,10,L,5,F,L-X,crvd-5,5-C-L,5,F,L-X,5-C-L,crvd-5
sign_265162,68,76,NOT-YET,B-L,B-L,2492.0,2500.0,13.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,B-L,5,bent-B,25,bent-B-L,B-L,bent-B,bent-B-L,5,25,5,F,bent-B-L,5-C-L,crvd-5,5,bent-B-L,F,5-C-L,crvd-5
sign_265162,84,86,FUTURE,B-L,B-L,2508.0,2510.0,13.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,B-L,5,B,F,C,B-L,5,B,crvd-B,F,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,5-C-L,L-X
sign_265162,94,99,BUY,flat-O,flat-O,2518.0,2523.0,13.0,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,1,flat-O,tight-C_2,D,bent-1,flat-O,1,tight-C_2,D,F,5,F,5-C-L,L-X,crvd-5,5,F,5-C-L,bent-B-L,L-X
sign_265162,108,117,TOMORROW,10,10,2532.0,2541.0,13.0,,,2013-06-27_CB_0114-cam1-for-ss3.mp4,136,1,L,X,10,tight-C_2,1,10,bent-1,D,flat-O,5,F,bent-B-L,5-C-L,L-X,5,bent-B-L,F,crvd-5,5-C-L
sign_341907,18,26,FUTURE,B-L,B-L,12964.0,12972.0,55.0,,,2013-06-27_CB_0108-cam1-for-ss3.mp4,137,5,B-L,C,crvd-B,F,5,1,B-L,25,R,5,bent-B-L,F,crvd-5,5-C-L,5,F,bent-B-L,5-C-L,L-X
sign_341907,30,36,READ,V,V,12976.0,12982.0,55.0,B-L,B-L,2013-06-27_CB_0108-cam1-for-ss3.mp4,137,L,1,tight-C_2,V,5,V,tight-C_2,5,B-L,1,5,L-X,F,crvd-5,5-C-L,5,L-X,crvd-5,F,5-C-L
sign_341907,42,46,BOOK,B-L,B-L,12988.0,12992.0,55.0,B-L,B-L,2013-06-27_CB_0108-cam1-for-ss3.mp4,137,B-L,5,crvd-B,B,F,B-L,crvd-B,crvd-5,I-L-Y,bent-B-L,5,L-X,F,crvd-5,1,5,F,L-X,5-C-L,crvd-5
sign_348994,16,22,KNOW,bent-B,bent-B,2508.0,2514.0,11.0,,,2012-02-14_0063-cam1-for-ss3.mp4,138,bent-B,bent-B-L,5,B-L,crvd-B,5,F,crvd-B,flat-O,1,bent-B-L,5,F,crvd-5,C,5,bent-B-L,F,crvd-5,C
sign_348994,32,36,FINISH,5,5,2524.0,2528.0,11.0,5,5,2012-02-14_0063-cam1-for-ss3.mp4,138,5,B-L,crvd-5,tight-C_2,B,5,B-L,B,crvd-5,F,5,F,5-C-L,crvd-5,Y,5,F,L-X,Y,crvd-5
sign_348994,40,45,READ,V,V,2532.0,2537.0,11.0,5,5,2012-02-14_0063-cam1-for-ss3.mp4,138,crvd-5,5,5-C,B,B-L,1,V,S,5,X,5,L-X,F,crvd-5,Y,5,L-X,F,crvd-5,1
sign_348994,54,60,BOOK,B-L,B-L,2546.0,2552.0,11.0,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4,138,5,B-L,C,crvd-5,crvd-sprd-B,5,B-L,C,crvd-5,crvd-sprd-B,5,F,crvd-5,L-X,bent-B-L,5,F,L-X,crvd-5,Y
sign_346798,12,21,ns-fs-BOB,B,B,659.0,668.0,4.0,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4,139,B,B-L,5,B-xd,F,B-L,B,5,F,B-xd,5,bent-B-L,F,crvd-5,C,5,bent-B-L,F,crvd-5,C
sign_346798,31,36,BOOK,B-L,B-L,678.0,683.0,4.0,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4,139,B-L,5,25,B,F,B-L,5,B,25,F,5,L-X,F,crvd-5,1,5,L-X,crvd-5,F,Y
sign_346798,45,55,READ,V,V,692.0,702.0,4.0,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4,139,5,tight-C_2,1,L,W,V,tight-C_2,5,1,L,5,L-X,1,crvd-5,F,5,L-X,F,crvd-5,1
sign_346798,61,75,BOOK,B-L,B-L,708.0,722.0,4.0,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4,139,B-L,5,25,crvd-B,tight-C_2,F,5,B-L,crvd-5,V,5,F,L-X,crvd-5,1,5,F,L-X,1,crvd-5
sign_290863,34,36,THINK,1,1,1636.0,1638.0,8.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,140,1,L,I,X,flat-O,1,I,flat-O,tight-C_2,L,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_290863,40,46,WOW,Y,Y,1642.0,1648.0,8.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,140,1,tight-C_2,I,X,Y,1,tight-C_2,Y,10,S,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_290863,52,61,BORE,1,1,1654.0,1663.0,8.0,,,2013-06-27_CB_0109-cam1-for-ss3.mp4,140,tight-C_2,1,R,V,crvd-V,1,tight-C_2,V,crvd-V,X,5,bent-B-L,F,crvd-5,5-C-L,5,bent-B-L,F,crvd-5,5-C-L
sign_349193,23,25,NOT,10,10,8337.0,8339.0,37.0,,,2012-02-14_0063-cam1-for-ss3.mp4,141,V,1,10,tight-C_2,bent-1,flat-O,10,bent-B-L,1,Y,bent-B-L,5,F,crvd-5,crvd-B,5,bent-B-L,F,crvd-5,25
sign_349193,27,31,BORN,5,5,8341.0,8345.0,37.0,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4,141,crvd-sprd-B,flat-O,bent-B-xd,bent-B-L,open-8,1,B-L,L,5,tight-C_2,5,F,bent-B-L,5-C-L,crvd-5,5,F,bent-B-L,25,crvd-5
sign_349193,36,39,HERE,B-L,B-L,8350.0,8353.0,37.0,B-L,B-L,2012-02-14_0063-cam1-for-ss3.mp4,141,5,crvd-5,L,B-L,5-C-L,Y,5-C-L,5,crvd-5,B-L,5,F,crvd-5,L-X,Y,5,F,bent-B-L,Y,5-C-L
