id_csv1,val1_csv1,val2_csv1,xlsx_col3,xlsx_col9,xlsx_col11,xlsx_a,xlsx_b,xlsx_col16,xlsx_col10,xlsx_col12,xlsx_string
sign_352539,18,24,JOIN,U,U,7846,7852,39,O,O,4-Deaf-Speech.mov
sign_352539,33,38,GO,D,D,7861,7866,39,1,1,4-Deaf-Speech.mov
sign_352539,43,50,POP-UP,1,1,7871,7878,39,5,5,4-Deaf-Speech.mov
sign_352539,65,69,SIT,bent-U-L,bent-U-L,7893,7897,39,U,U,4-Deaf-Speech.mov
sign_352539,83,97,"DCL\get test\""""",crvd-5,crvd-5,7911,7925,39,flat-O,flat-O,4-Deaf-Speech.mov
sign_352539,107,127,fs-PROCTOR,K,R,7935,7955,39,,,4-Deaf-Speech.mov
sign_352539,142,154,TALK,4,4,7970,7982,39,,,4-Deaf-Speech.mov
sign_352539,159,173,"DCL\talking about the test\""""",5,crvd-5,7987,8001,39,5,crvd-5,4-Deaf-Speech.mov
sign_352539,182,191,"DCL:flat-O\holding the test\""""",flat-O,flat-O,8010,8019,39,flat-O,flat-O,4-Deaf-Speech.mov
sign_352539,195,197,READY,R,R,8023,8025,39,,,4-Deaf-Speech.mov
sign_352539,201,206,"DCL:flat-O\moving the test closer\""""",baby-O,baby-O,8029,8034,39,flat-O,flat-O,4-Deaf-Speech.mov
sign_352539,214,214,,,,,,,,,
sign_356366,0,1,VOICE-RANGE,bent-B,bent-B,3359,3360,12,bent-B,bent-B,8-Control-of-sound-places.mov
sign_356366,9,12,DEAF,1,1,3368,3371,12,,,8-Control-of-sound-places.mov
sign_356366,17,24,SCREAM,5-C,5-C,3376,3383,12,,,8-Control-of-sound-places.mov
sign_356366,36,37,HEAR,1,1,3395,3396,12,,,8-Control-of-sound-places.mov
sign_356366,48,53,SCREAM,5-C,5-C,3407,3412,12,,,8-Control-of-sound-places.mov
sign_356366,61,84,"DCL:crvd-B\above the voice range\""""",crvd-B,crvd-B,3420,3443,12,C,C,8-Control-of-sound-places.mov
sign_356366,101,104,"SCL:3\people staring\""""",3,3,3460,3463,12,3,3,8-Control-of-sound-places.mov
sign_356366,113,121,NOTICE,1,X,3472,3480,12,5,5,8-Control-of-sound-places.mov
sign_335844,1,2,FOR,1,1,3300,3301,16,,,7-Social-Msg.mov
sign_335844,8,12,SHOW,1,1,3307,3311,16,B-L,B-L,7-Social-Msg.mov
sign_335844,23,31,WRITE,baby-O,baby-O,3322,3330,16,B-L,B-L,7-Social-Msg.mov
sign_335844,34,47,PAPER,B-L,B-L,3333,3346,16,B-L,B-L,7-Social-Msg.mov
sign_335844,55,63,fs-P,K,K,3354,3362,16,,,7-Social-Msg.mov
sign_335844,70,71,WITH,A,A,3369,3370,16,,,7-Social-Msg.mov
sign_335844,75,79,"DCL:F/9\holes on paper\""""",F,F,3374,3378,16,,,7-Social-Msg.mov
sign_335844,88,88,,,,,,,,,
sign_352691,33,34,POSS,5,5,9305,9306,44,,,4-Deaf-Speech.mov
sign_352691,42,53,INTERPRET,F,F,9314,9325,44,F,F,4-Deaf-Speech.mov
sign_352691,58,62,fs-OF,O,F,9330,9334,44,,,4-Deaf-Speech.mov
sign_352691,80,87,VOICE_2,1,1,9352,9359,44,,,4-Deaf-Speech.mov
sign_352691,92,119,"DCL:M\humming\""""",M,M,9364,9391,44,,,4-Deaf-Speech.mov
sign_242698,4,5,DEAF,1,1,8776,8777,49,,,2-Voice-Identity.mov
sign_242698,10,16,PERSON,K,K,8782,8788,49,K,K,2-Voice-Identity.mov
sign_242698,27,32,"SCL:1\person coming\""""",1,1,8799,8804,49,,,2-Voice-Identity.mov
sign_242698,44,48,TALK,4,4,8816,8820,49,,,2-Voice-Identity.mov
sign_242698,56,63,part:indef,5,5,8828,8835,49,5,5,2-Voice-Identity.mov
sign_242698,73,84,fs-MUTE,M,E,8845,8856,49,,,2-Voice-Identity.mov
sign_242698,91,95,IF,I,I,8863,8867,49,,,2-Voice-Identity.mov
sign_242698,99,100,SOMETHING/ONE,1,1,8871,8872,49,,,2-Voice-Identity.mov
sign_242698,106,127,part:indef,crvd-5,crvd-5,8878,8899,49,crvd-5,crvd-5,2-Voice-Identity.mov
sign_352067,4,6,HAVE,bent-B-L,bent-B-L,2670,2672,15,,,4-Deaf-Speech.mov
sign_352067,17,23,GROUP/TOGETHER,crvd-5,crvd-5,2683,2689,15,crvd-5,crvd-5,4-Deaf-Speech.mov
sign_352067,29,36,DIRECT,F,F,2695,2702,15,F,F,4-Deaf-Speech.mov
sign_352067,46,54,DEAF,D,D,2712,2720,15,,,4-Deaf-Speech.mov
sign_352067,57,66,fs-SPEECH,S,U,2723,2732,15,,,4-Deaf-Speech.mov
sign_352067,74,78,TEND,25,25,2740,2744,15,25,25,4-Deaf-Speech.mov
sign_349947,11,19,ns-fs-MARY,M,Y,5158,5166,23,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_349947,25,30,DECIDE,F,F,5172,5177,23,F,F,2012-02-14_0062-cam1-for-ss3.mp4
sign_349947,35,38,FUTURE,B-L,B-L,5182,5185,23,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_349947,43,49,TELL,1,bent-1,5190,5196,23,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_349947,56,67,ns-fs-JOHN,I_J,N,5203,5214,23,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_47329,30,35,DEPART,5,S,1206,1211,10,,,2012-02-14_0065-cam1-for-ss3.mp4
sign_47329,40,42,LOOK,V,V,1216,1218,10,V,V,2012-02-14_0065-cam1-for-ss3.mp4
sign_47329,48,53,MOVIE,5,5,1224,1229,10,5,5,2012-02-14_0065-cam1-for-ss3.mp4
sign_47329,59,65,FINISH,5,5,1235,1241,10,5,5,2012-02-14_0065-cam1-for-ss3.mp4
sign_47329,74,81,part:indef,crvd-5,crvd-5,1250,1257,10,,,2012-02-14_0065-cam1-for-ss3.mp4
sign_339925,14,20,FRIEND,1,1,12527,12533,62,1,1,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339925,29,33,GROUP/TOGETHER,crvd-5,crvd-5,12542,12546,62,crvd-5,crvd-5,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339925,43,48,DEPART,5,S,12556,12561,62,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339925,76,84,JOIN,U,U,12589,12597,62,5-C,S,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_349397,8,17,EVERY+ONE,10,1,12264,12273,56,10,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349397,20,25,KNOW,bent-B-L,bent-B-L,12276,12281,56,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349397,29,36,ns-fs-JOHN,I_J,N,12285,12292,56,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349397,40,46,DEPART,crvd-5,S,12296,12302,56,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349397,52,55,GO-OUT,crvd-sprd-B,flat-O,12308,12311,56,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349397,60,74,ns-fs-MAINE,M,E,12316,12330,56,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349397,80,88,DRIVE,S,S,12336,12344,56,S,S,2012-02-14_0063-cam1-for-ss3.mp4
sign_327898,43,63,DISCUSS,1,1,127,147,1,B-L,B-L,10-Conclusion.mov
sign_327898,73,85,UP-TO-NOW,1,1,157,169,1,1,1,10-Conclusion.mov
sign_327898,92,103,SHOW,1,1,176,187,1,B-L,B-L,10-Conclusion.mov
sign_327898,113,116,TWO,V,V,197,200,1,,,10-Conclusion.mov
sign_327898,125,132,DIFFERENT,1,1,209,216,1,1,1,10-Conclusion.mov
sign_327898,147,187,fs-ORIENTATION,O,N,231,271,1,,,10-Conclusion.mov
sign_327898,218,228,FROM,1,X,302,312,1,1,1,10-Conclusion.mov
sign_327898,240,252,GROW,flat-O,crvd-sprd-B,324,336,1,C,crvd-5,10-Conclusion.mov
sign_327898,260,276,LANGUAGE,L,L,344,360,1,L,L,10-Conclusion.mov
sign_347410,17,21,FUTURE,B-L,B-L,15074,15078,70,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347410,24,29,TAKE-UP,5,S,15081,15086,70,5,S,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347410,37,39,DINNER,D,D,15094,15096,70,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347410,44,50,PIZZA_4,crvd-3,A,15101,15107,70,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_297021,14,18,NOW,Y,Y,1358,1362,8,Y,Y,2012-11-27_JM6_0095-cam1-for-ss3.mp4
sign_297021,26,30,WORK,S,S,1370,1374,8,S,S,2012-11-27_JM6_0095-cam1-for-ss3.mp4
sign_297021,34,40,DO-DO,baby-O,baby-O,1378,1384,8,,,2012-11-27_JM6_0095-cam1-for-ss3.mp4
sign_349077,2,15,LONG-AGO,5,5,5029,5042,22,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349077,22,22,POSS,B-L,B-L,5049,5049,22,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349077,29,38,ns-fs-MARY,M,Y,5056,5065,22,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349077,41,46,NAME,U-L,U,5068,5073,22,U,U,2012-02-14_0063-cam1-for-ss3.mp4
sign_349077,51,61,DO-DO,G,flat-G,5078,5088,22,G,flat-G,2012-02-14_0063-cam1-for-ss3.mp4
sign_337476,25,29,PROCEED,bent-B,bent-B,1557,1561,7,bent-B,bent-B,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,39,45,MOW,S,S,1571,1577,7,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,55,64,GRASS,crvd-5,crvd-5,1587,1596,7,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,75,77,MOTHER,5,5,1607,1609,7,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,83,84,FUTURE,5,5,1615,1616,7,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,89,95,GIFT,X,X,1621,1627,7,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,99,105,TWENTY,sml-C-3,baby-O,1631,1637,7,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337476,110,116,DOLLAR,tight-C,flat-O,1642,1648,7,B-L,B-L,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_260215,5,15,ns-fs-JOHN,I_J,N,10381,10391,48,,,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_260215,26,48,DRIVE,S,S,10402,10424,48,S,S,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_260215,56,73,TAKE,5,O,10432,10449,48,,,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_260215,77,86,ns-fs-MARY,crvd-B,Y,10453,10462,48,,,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_260215,93,107,WORK,S,S,10469,10483,48,A,A,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_295787,6,16,FRIEND,1,1,38,48,1,1,1,2012-11-27_JM5_0094-cam1-for-ss3.mp4
sign_295787,28,39,DRIVE,S,S,60,71,1,S,S,2012-11-27_JM5_0094-cam1-for-ss3.mp4
sign_45352,16,20,TEACH+AGENT,flat-O,B-L,6957,6961,35,flat-O,B-L,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,27,29,NOT,10,10,6968,6970,35,,,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,34,40,REQUIRE,L-X,L-X,6975,6981,35,B-L,B-L,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,45,53,READ,V,V,6986,6994,35,B-L,B-L,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,59,70,DROP,O,5,7000,7011,35,S,5,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,77,85,ns-fs-JOHN,I_J,N,7018,7026,35,,,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,97,99,NOT,10,10,7038,7040,35,,,2012-02-09_0061-cam1-for-ss3.mp4
sign_45352,102,108,READ,V,V,7043,7049,35,B-L,B-L,2012-02-09_0061-cam1-for-ss3.mp4
sign_332448,12,16,FARM,5,5,1374,1378,7,,,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,26,29,PLAY,Y,Y,1388,1391,7,Y,Y,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,34,39,"SCL:crvd-V\horse galloping\""""",V,crvd-V,1396,1401,7,V,crvd-V,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,45,49,HORSE,bent-U-L,bent-U-L,1407,1411,7,bent-U-L,bent-U-L,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,60,63,part:indef,crvd-5,crvd-5,1422,1425,7,,,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,69,73,DURING/WHILE,1,1,1431,1435,7,1,1,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,77,85,RAIN,crvd-5,crvd-5,1439,1447,7,crvd-5,crvd-5,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_332448,93,102,VOMIT/HATE,5,5,1455,1464,7,,,2012-11-27_JM9_0098-cam1-for-ss3.mp4
sign_279233,19,19,POSS-1p,5,5,3695,3695,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,25,31,WIFE,alt-G_bent-L,crvd-B,3701,3707,20,crvd-B,crvd-B,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,41,42,POSS,B-L,B-L,3717,3718,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,49,56,MOTHER,5,5,3725,3732,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,65,68,EAT,flat-O,flat-O,3741,3744,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,79,83,LIE,bent-B,bent-B,3755,3759,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,87,92,TELL,1,1,3763,3768,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,97,102,GOOD/THANK-YOU,bent-B-L,bent-B-L,3773,3778,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,108,110,REALLY,1,1,3784,3786,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279233,114,120,part:indef,L,L,3790,3796,20,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_291232,26,33,PARTY,K,K,9249,9256,39,K,K,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291232,37,49,START,1,1,9260,9272,39,5,5,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291232,54,62,WHICH,10,10,9277,9285,39,10,10,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291232,66,69,TIME,crvd-L,crvd-L,9289,9292,39,psv,psv,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291232,75,80,EIGHT,8,8,9298,9303,39,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291232,84,87,TIME,1,1,9307,9310,39,psv,psv,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291232,96,105,NINE,F,F,9319,9328,39,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_338387,21,33,WHO,L,alt-G_bent-L,19338,19350,81,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338387,39,44,MUST,X,X,19356,19361,81,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338387,54,59,PAY,K,K,19371,19376,81,B-L,B-L,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_338387,65,83,EVERY-MONTH/RENT,1,1,19382,19400,81,1,1,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_265255,11,13,POSS-1p,1,1,4938,4940,26,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265255,23,32,FAMILY,F,F,4950,4959,26,F,F,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265255,44,53,VACATION,5,5,4971,4980,26,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265255,61,83,EVERY-YEAR,S,1,4988,5010,26,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_263905,15,24,ns-fs-MAC,bent-B-xd,5-C,18181,18190,82,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,40,47,TROUNCE,bent-B-L,bent-B-L,18206,18213,82,bent-B-L,bent-B-L,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,56,62,fs-PC,K,5-C,18222,18228,82,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,70,75,WHY,bent-B-L,bent-B-L,18236,18241,82,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,79,84,ns-fs-MAC,bent-B-xd,5-C,18245,18250,82,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,98,100,EXPERT,F,F,18264,18266,82,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,109,117,MATCH,5-C-L,5-C-L,18275,18283,82,5-C-L,5-C-L,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,129,135,PEOPLE,K,K,18295,18301,82,K,K,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263905,142,159,WANT,crvd-5,crvd-5,18308,18325,82,crvd-5,crvd-5,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_18514,15,21,IF,I,I,1108,1114,6,,,2013-06-27_CB_0111-cam1-for-ss3.mp4
sign_18514,36,40,NOT,10,10,1129,1133,6,,,2013-06-27_CB_0111-cam1-for-ss3.mp4
sign_18514,46,55,STUDY,bent-B-L,bent-B-L,1139,1148,6,5,5,2013-06-27_CB_0111-cam1-for-ss3.mp4
sign_18514,71,77,GUARANTEE,G,G,1164,1170,6,crvd-B,crvd-B,2013-06-27_CB_0111-cam1-for-ss3.mp4
sign_18514,85,91,FAIL,V,V,1178,1184,6,B-L,B-L,2013-06-27_CB_0111-cam1-for-ss3.mp4
sign_277950,10,18,ns-fs-LIZ,I-L-Y,1,5485,5493,23,,,2011-12-08_0045-cam1-for-ss3.mp4
sign_277950,24,29,SISTER,L,L,5499,5504,23,L,L,2011-12-08_0045-cam1-for-ss3.mp4
sign_277950,45,50,FAMOUS,bent-1,bent-1,5520,5525,23,bent-1,bent-1,2011-12-08_0045-cam1-for-ss3.mp4
sign_277950,55,74,WHO,L,alt-G_bent-L,5530,5549,23,,,2011-12-08_0045-cam1-for-ss3.mp4
sign_242018,3,5,FOR,1,1,2022,2024,8,,,2-Voice-Identity.mov
sign_242018,9,12,SHOW,1,1,2028,2031,8,B-L,B-L,2-Voice-Identity.mov
sign_242018,23,32,ns-NEW-YORK,Y,Y,2042,2051,8,B-L,B-L,2-Voice-Identity.mov
sign_242018,38,41,FAST_3,L,L-X,2057,2060,8,L,L-X,2-Voice-Identity.mov
sign_242018,48,59,TALK,4,4,2067,2078,8,4,4,2-Voice-Identity.mov
sign_265488,26,35,FATHER,5,5,10797,10806,56,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265488,43,50,FINISH,5,5,10814,10821,56,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265488,58,73,MOW,S,S,10829,10844,56,S,S,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265488,80,95,GRASS,crvd-5,crvd-5,10851,10866,56,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_291206,17,24,SOMETHING/ONE,1,1,8623,8630,36,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291206,41,47,FIND/FIND-OUT,25,8,8647,8653,36,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291206,55,55,POSS-1p,B-L,B-L,8661,8661,36,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291206,61,69,KEY,X-over-thumb,X-over-thumb,8667,8675,36,B-L,B-L,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291206,79,83,WHICH,10,10,8685,8689,36,10,10,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291206,88,92,WHO,crvd-L,crvd-L,8694,8698,36,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_278765,15,18,WEATHER,6,6,1318,1321,7,6,6,2012-01-27_0050-cam1-for-ss3.mp4
sign_278765,26,28,NOT,10,10,1329,1331,7,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278765,34,37,LOUSY,3,3,1337,1340,7,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278765,44,46,NOW,Y,Y,1347,1349,7,Y,Y,2012-01-27_0050-cam1-for-ss3.mp4
sign_278765,53,63,FINE,5,5,1356,1366,7,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_265134,16,31,ns-fs-DONNA,D,A,1399,1414,8,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265134,37,41,FINISH,5,5,1420,1424,8,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265134,48,54,GIVE,flat-O,flat-O,1431,1437,8,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265134,60,80,MONEY,flat-O,flat-O,1443,1463,8,crvd-B,crvd-B,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_291310,19,33,ns-fs-JACK,I_J,K,11713,11727,51,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291310,38,47,ns-fs-SUE,S,E,11732,11741,51,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291310,55,62,MEET,1,1,11749,11756,51,1,1,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291310,69,77,FINISH,5,5,11763,11771,51,5,5,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_347258,10,14,MEET,1,1,11552,11556,54,L-X,X,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347258,23,24,POSS-1p,B-L,B-L,11565,11566,54,,,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347258,29,35,NEW,crvd-B,crvd-B,11571,11577,54,B-L,B-L,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347258,38,47,FRIEND,X,1,11580,11589,54,1,1,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_347258,52,57,FINISH,5,5,11594,11599,54,5,5,2012-11-27_JM7_0096-cam1-for-ss3.mp4
sign_349390,8,17,fs-LATE,L,E,12086,12095,55,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349390,25,31,KNOW-THAT,B,B,12103,12109,55,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_349390,39,46,,,,,,,,,
sign_349390,52,62,SOON,F,F,12130,12140,55,,,2012-02-14_0063-cam1-for-ss3.mp4
sign_240848,3,9,FIRST-IN-LIST,1,1,4093,4099,24,V,V,1-Introduction-SD.mov
sign_240848,18,31,VOICE,V,V,4108,4121,24,,,1-Introduction-SD.mov
sign_240848,44,51,FIRST-AND-SECOND-IN-LIST,1,1,4134,4141,24,V,V,1-Introduction-SD.mov
sign_240848,58,69,MANAGE/CONTROL,X,X,4148,4159,24,X,X,1-Introduction-SD.mov
sign_240848,74,77,fs-OF,O,F,4164,4167,24,,,1-Introduction-SD.mov
sign_240848,83,97,fs-SOUND,S,D,4173,4187,24,,,1-Introduction-SD.mov
sign_240848,103,119,FIRST-AND-SECOND-IN-LIST,1,1,4193,4209,24,V,V,1-Introduction-SD.mov
sign_280075,27,28,FUTURE,B-L,B-L,1675,1676,9,,,2012-02-09_0057-cam1-for-ss3.mp4
sign_280075,33,39,PAY/SPEND,flat-O,flat-O,1681,1687,9,,,2012-02-09_0057-cam1-for-ss3.mp4
sign_280075,50,57,FLOWER,flat-O,flat-O,1698,1705,9,,,2012-02-09_0057-cam1-for-ss3.mp4
sign_280075,64,68,FOR,1,1,1712,1716,9,,,2012-02-09_0057-cam1-for-ss3.mp4
sign_280075,73,76,REALLY,1,1,1721,1724,9,,,2012-02-09_0057-cam1-for-ss3.mp4
sign_280075,80,90,YES,cocked-S,S,1728,1738,9,,,2012-02-09_0057-cam1-for-ss3.mp4
sign_358970,4,6,FOR,1,1,4649,4651,14,,,5-Deaf-Grunts.mov
sign_358970,9,12,SHOW,1,1,4654,4657,14,5,5,5-Deaf-Grunts.mov
sign_358970,17,19,part:indef,L,L,4662,4664,14,5,5,5-Deaf-Grunts.mov
sign_358970,32,45,fs-GRUNT,full-M,T,4677,4690,14,,,5-Deaf-Grunts.mov
sign_358970,58,73,POP-UP,1,1,4703,4718,14,5,5,5-Deaf-Grunts.mov
sign_358970,82,85,HAPPEN,1,1,4727,4730,14,1,1,5-Deaf-Grunts.mov
sign_358970,95,101,FREQUENTLY,bent-B,bent-B,4740,4746,14,,,5-Deaf-Grunts.mov
sign_358970,106,109,IN,flat-O,flat-O,4751,4754,14,C,C,5-Deaf-Grunts.mov
sign_358970,113,130,PING-PONG/TENNIS,X-over-thumb,X-over-thumb,4758,4775,14,,,5-Deaf-Grunts.mov
sign_358970,138,143,PROFESSION,K,K,4783,4788,14,B,B,5-Deaf-Grunts.mov
sign_358970,147,161,PING-PONG/TENNIS,X-over-thumb,X-over-thumb,4792,4806,14,,,5-Deaf-Grunts.mov
sign_358970,165,166,REALLY,1,1,4810,4811,14,,,5-Deaf-Grunts.mov
sign_358970,170,173,SHOW,1,1,4815,4818,14,5,5,5-Deaf-Grunts.mov
sign_358970,177,179,part:indef,L,L,4822,4824,14,5,5,5-Deaf-Grunts.mov
sign_263101,10,18,FRIEND,1,1,1069,1077,7,1,1,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263101,27,34,GROUP/TOGETHER,crvd-5,crvd-5,1086,1093,7,crvd-5,crvd-5,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263101,44,50,GO-OUT,5,flat-O,1103,1109,7,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_263101,60,95,TRIP,crvd-V,crvd-V,1119,1154,7,,,2013-06-27_CB_0113-cam1-for-ss3.mp4
sign_265293,13,24,INTRODUCE,crvd-B,crvd-B,6081,6092,32,crvd-B,crvd-B,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265293,32,38,NEW,crvd-B,crvd-B,6100,6106,32,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265293,44,56,FRIEND,1,1,6112,6124,32,1,1,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_295859,8,14,FRIEND,1,1,2091,2097,12,1,1,2012-11-27_JM5_0094-cam1-for-ss3.mp4
sign_295859,24,28,PARTY,K,K,2107,2111,12,K,K,2012-11-27_JM5_0094-cam1-for-ss3.mp4
sign_295859,32,41,GOOD/THANK-YOU,bent-B,bent-B,2115,2124,12,,,2012-11-27_JM5_0094-cam1-for-ss3.mp4
sign_295859,46,50,QMwg,X,X,2129,2133,12,,,2012-11-27_JM5_0094-cam1-for-ss3.mp4
sign_335922,4,18,FRIEND,1,1,4288,4302,24,1,1,7-Social-Msg.mov
sign_335922,42,51,INTERPRET,F,F,4326,4335,24,F,F,7-Social-Msg.mov
sign_335922,57,59,fs-OF,O,F,4341,4343,24,,,7-Social-Msg.mov
sign_335922,65,69,NOISE,5,5,4349,4353,24,5,5,7-Social-Msg.mov
sign_335922,81,92,MAKE,S,S,4365,4376,24,S,S,7-Social-Msg.mov
sign_343796,18,19,POSS-1p,B-L,B-L,18567,18568,85,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343796,22,32,FRIEND,1,1,18571,18581,85,1,1,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343796,38,41,WOW,Y,Y,18587,18590,85,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
